danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.784,0.631,11,-7.715,1,0.09580000000000001,0.09040000000000001,0.008440000000000001,0.0264,0.964,87.955,audio_features,76a47vlZKvdJeotrpMYuvQ,spotify:track:76a47vlZKvdJeotrpMYuvQ,https://api.spotify.com/v1/tracks/76a47vlZKvdJeotrpMYuvQ,https://api.spotify.com/v1/audio-analysis/76a47vlZKvdJeotrpMYuvQ,226840,4
0.868,0.509,6,-6.642,0,0.08360000000000001,0.0274,2.0700000000000002e-05,0.0551,0.838,104.02,audio_features,42SUjSOr2tsUmOIlYBX04Z,spotify:track:42SUjSOr2tsUmOIlYBX04Z,https://api.spotify.com/v1/tracks/42SUjSOr2tsUmOIlYBX04Z,https://api.spotify.com/v1/audio-analysis/42SUjSOr2tsUmOIlYBX04Z,308013,4
0.723,0.167,9,-18.2,0,0.079,0.9530000000000001,0.79,0.109,0.219,80.004,audio_features,66ovOAlYsAUFnsl7ti8tvm,spotify:track:66ovOAlYsAUFnsl7ti8tvm,https://api.spotify.com/v1/tracks/66ovOAlYsAUFnsl7ti8tvm,https://api.spotify.com/v1/audio-analysis/66ovOAlYsAUFnsl7ti8tvm,112867,1
0.451,0.28500000000000003,2,-12.827,0,0.032600000000000004,0.75,0.0,0.0889,0.082,119.993,audio_features,3aad1nkda85OY5NUfBpfbK,spotify:track:3aad1nkda85OY5NUfBpfbK,https://api.spotify.com/v1/tracks/3aad1nkda85OY5NUfBpfbK,https://api.spotify.com/v1/audio-analysis/3aad1nkda85OY5NUfBpfbK,293173,1
0.46900000000000003,0.651,9,-9.451,0,0.031,0.11900000000000001,0.912,0.258,0.5710000000000001,117.806,audio_features,68tUPXocETrGUU05xfVUpn,spotify:track:68tUPXocETrGUU05xfVUpn,https://api.spotify.com/v1/tracks/68tUPXocETrGUU05xfVUpn,https://api.spotify.com/v1/audio-analysis/68tUPXocETrGUU05xfVUpn,491178,4
0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,0RO9W1xJoUEpq5MEelddFb,spotify:track:0RO9W1xJoUEpq5MEelddFb,https://api.spotify.com/v1/tracks/0RO9W1xJoUEpq5MEelddFb,https://api.spotify.com/v1/audio-analysis/0RO9W1xJoUEpq5MEelddFb,482830,4
0.497,0.725,1,-3.363,1,0.0346,0.0541,0.000187,0.157,0.169,114.473,audio_features,4YZn1qurzH8y82Iobmt8pV,spotify:track:4YZn1qurzH8y82Iobmt8pV,https://api.spotify.com/v1/tracks/4YZn1qurzH8y82Iobmt8pV,https://api.spotify.com/v1/audio-analysis/4YZn1qurzH8y82Iobmt8pV,246760,4
0.261,0.362,10,-7.3,0,0.0328,0.894,0.000215,0.728,0.116,118.843,audio_features,3bXIY7o0ijlEEccr8WKhwA,spotify:track:3bXIY7o0ijlEEccr8WKhwA,https://api.spotify.com/v1/tracks/3bXIY7o0ijlEEccr8WKhwA,https://api.spotify.com/v1/audio-analysis/3bXIY7o0ijlEEccr8WKhwA,238987,3
0.34600000000000003,0.198,2,-12.208,0,0.0334,0.5660000000000001,0.893,0.09580000000000001,0.163,138.103,audio_features,3uErbNGaNIPJkRlMrLxR9Z,spotify:track:3uErbNGaNIPJkRlMrLxR9Z,https://api.spotify.com/v1/tracks/3uErbNGaNIPJkRlMrLxR9Z,https://api.spotify.com/v1/audio-analysis/3uErbNGaNIPJkRlMrLxR9Z,285533,3
0.641,0.8240000000000001,11,-5.483,0,0.0432,0.0651,1.99e-06,0.09280000000000001,0.627,126.054,audio_features,6DFzpa0eHyEkvQ2oeewmA2,spotify:track:6DFzpa0eHyEkvQ2oeewmA2,https://api.spotify.com/v1/tracks/6DFzpa0eHyEkvQ2oeewmA2,https://api.spotify.com/v1/audio-analysis/6DFzpa0eHyEkvQ2oeewmA2,236840,4
0.66,0.8160000000000001,2,-6.61,1,0.029900000000000003,0.168,0.0181,0.0608,0.678,111.346,audio_features,3fH4KjXFYMmljxrcGrbPj9,spotify:track:3fH4KjXFYMmljxrcGrbPj9,https://api.spotify.com/v1/tracks/3fH4KjXFYMmljxrcGrbPj9,https://api.spotify.com/v1/audio-analysis/3fH4KjXFYMmljxrcGrbPj9,263040,4
0.487,0.303,2,-6.8260000000000005,0,0.0379,0.678,0.0,0.34700000000000003,0.332,97.837,audio_features,1mR2KQy1rN55wbCr0rfAqN,spotify:track:1mR2KQy1rN55wbCr0rfAqN,https://api.spotify.com/v1/tracks/1mR2KQy1rN55wbCr0rfAqN,https://api.spotify.com/v1/audio-analysis/1mR2KQy1rN55wbCr0rfAqN,197107,4
0.591,0.395,9,-11.518,0,0.048,0.429,0.0,0.152,0.289,131.373,audio_features,4upFwKKAop67COKR4ohcpb,spotify:track:4upFwKKAop67COKR4ohcpb,https://api.spotify.com/v1/tracks/4upFwKKAop67COKR4ohcpb,https://api.spotify.com/v1/audio-analysis/4upFwKKAop67COKR4ohcpb,149893,4
0.648,0.582,9,-10.524000000000001,1,0.031,0.6940000000000001,0.0,0.231,0.636,97.906,audio_features,4lJKn6cDD3vpZrcg6oVTr1,spotify:track:4lJKn6cDD3vpZrcg6oVTr1,https://api.spotify.com/v1/tracks/4lJKn6cDD3vpZrcg6oVTr1,https://api.spotify.com/v1/audio-analysis/4lJKn6cDD3vpZrcg6oVTr1,161080,4
0.466,0.303,9,-7.195,1,0.0359,0.609,0.0,0.194,0.261,126.616,audio_features,3c0DRhn53wHSNzwcTCOQOd,spotify:track:3c0DRhn53wHSNzwcTCOQOd,https://api.spotify.com/v1/tracks/3c0DRhn53wHSNzwcTCOQOd,https://api.spotify.com/v1/audio-analysis/3c0DRhn53wHSNzwcTCOQOd,290200,1
0.377,0.337,0,-7.346,0,0.0341,0.808,0.0,0.23800000000000002,0.545,117.316,audio_features,2o0hVSbnkdvDDKKVNaUxnB,spotify:track:2o0hVSbnkdvDDKKVNaUxnB,https://api.spotify.com/v1/tracks/2o0hVSbnkdvDDKKVNaUxnB,https://api.spotify.com/v1/audio-analysis/2o0hVSbnkdvDDKKVNaUxnB,245187,3
0.36,0.394,10,-9.062,0,0.0356,0.895,0.483,0.324,0.194,176.241,audio_features,7bIx15PNDKYQoyIytZYUX9,spotify:track:7bIx15PNDKYQoyIytZYUX9,https://api.spotify.com/v1/tracks/7bIx15PNDKYQoyIytZYUX9,https://api.spotify.com/v1/audio-analysis/7bIx15PNDKYQoyIytZYUX9,276373,3
0.708,0.723,5,-8.092,0,0.049,0.0066,0.861,0.108,0.52,99.997,audio_features,6VAGKRJ1IjAcQdNvKcFJKB,spotify:track:6VAGKRJ1IjAcQdNvKcFJKB,https://api.spotify.com/v1/tracks/6VAGKRJ1IjAcQdNvKcFJKB,https://api.spotify.com/v1/audio-analysis/6VAGKRJ1IjAcQdNvKcFJKB,189720,4
0.464,0.305,3,-12.435,0,0.0316,0.936,0.08460000000000001,0.20800000000000002,0.28200000000000003,108.229,audio_features,0E8q2Fx2XuzXCO2NSAppkR,spotify:track:0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/tracks/0E8q2Fx2XuzXCO2NSAppkR,https://api.spotify.com/v1/audio-analysis/0E8q2Fx2XuzXCO2NSAppkR,255227,4
0.28800000000000003,0.316,0,-8.06,1,0.0286,0.861,0.0,0.188,0.201,130.939,audio_features,4DEAiNBvq5yBy7NzpVc02h,spotify:track:4DEAiNBvq5yBy7NzpVc02h,https://api.spotify.com/v1/tracks/4DEAiNBvq5yBy7NzpVc02h,https://api.spotify.com/v1/audio-analysis/4DEAiNBvq5yBy7NzpVc02h,215120,4
0.873,0.41400000000000003,9,-14.447,1,0.0463,0.40700000000000003,0.000425,0.0623,0.875,119.624,audio_features,50MMKhytxNxhMMM0DNK1HQ,spotify:track:50MMKhytxNxhMMM0DNK1HQ,https://api.spotify.com/v1/tracks/50MMKhytxNxhMMM0DNK1HQ,https://api.spotify.com/v1/audio-analysis/50MMKhytxNxhMMM0DNK1HQ,254680,4
0.644,0.549,1,-5.415,0,0.0285,0.020900000000000002,8.85e-06,0.134,0.167,90.04,audio_features,6IwKcFdiRQZOWeYNhUiWIv,spotify:track:6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/tracks/6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/audio-analysis/6IwKcFdiRQZOWeYNhUiWIv,253813,4
0.396,0.496,2,-11.728,0,0.0356,0.833,0.00534,0.09960000000000001,0.679,165.647,audio_features,5sbw5zIz9ck2pOEDXUR0QU,spotify:track:5sbw5zIz9ck2pOEDXUR0QU,https://api.spotify.com/v1/tracks/5sbw5zIz9ck2pOEDXUR0QU,https://api.spotify.com/v1/audio-analysis/5sbw5zIz9ck2pOEDXUR0QU,256653,4
0.5750000000000001,0.432,4,-10.183,0,0.027200000000000002,0.802,0.000252,0.154,0.279,90.157,audio_features,1fcgM5wcrTpuHSFRQ0CDOT,spotify:track:1fcgM5wcrTpuHSFRQ0CDOT,https://api.spotify.com/v1/tracks/1fcgM5wcrTpuHSFRQ0CDOT,https://api.spotify.com/v1/audio-analysis/1fcgM5wcrTpuHSFRQ0CDOT,295453,4
0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947,4
0.482,0.721,0,-6.839,1,0.032100000000000004,0.731,0.0,0.189,0.557,95.263,audio_features,3AhXZa8sUQht0UEdBJgpGc,spotify:track:3AhXZa8sUQht0UEdBJgpGc,https://api.spotify.com/v1/tracks/3AhXZa8sUQht0UEdBJgpGc,https://api.spotify.com/v1/audio-analysis/3AhXZa8sUQht0UEdBJgpGc,369600,4
0.367,0.452,10,-10.422,1,0.0307,0.035300000000000005,0.0022800000000000003,0.6890000000000001,0.189,113.066,audio_features,54X78diSLoUDI3joC2bjMz,spotify:track:54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz,520787,4
0.525,0.216,6,-13.551,1,0.030100000000000002,0.837,0.0,0.107,0.328,106.761,audio_features,5y788ya4NvwhBznoDIcXwK,spotify:track:5y788ya4NvwhBznoDIcXwK,https://api.spotify.com/v1/tracks/5y788ya4NvwhBznoDIcXwK,https://api.spotify.com/v1/audio-analysis/5y788ya4NvwhBznoDIcXwK,185413,4
0.512,0.539,10,-9.331,0,0.335,0.264,0.0,0.08080000000000001,0.7010000000000001,187.072,audio_features,5kcjWOILWbY2Ve2dKfwPcI,spotify:track:5kcjWOILWbY2Ve2dKfwPcI,https://api.spotify.com/v1/tracks/5kcjWOILWbY2Ve2dKfwPcI,https://api.spotify.com/v1/audio-analysis/5kcjWOILWbY2Ve2dKfwPcI,238485,4
0.615,0.657,4,-8.993,1,0.145,0.214,7.94e-06,0.246,0.378,89.594,audio_features,78iwevM29hXavHtX1sQekL,spotify:track:78iwevM29hXavHtX1sQekL,https://api.spotify.com/v1/tracks/78iwevM29hXavHtX1sQekL,https://api.spotify.com/v1/audio-analysis/78iwevM29hXavHtX1sQekL,232800,4
0.322,0.211,2,-18.08,1,0.036500000000000005,0.246,0.00019899999999999999,0.09380000000000001,0.059500000000000004,108.885,audio_features,5MslWrYrdObSQEk02WLZLS,spotify:track:5MslWrYrdObSQEk02WLZLS,https://api.spotify.com/v1/tracks/5MslWrYrdObSQEk02WLZLS,https://api.spotify.com/v1/audio-analysis/5MslWrYrdObSQEk02WLZLS,291533,4
0.549,0.498,7,-9.203,0,0.0371,0.6940000000000001,3.8700000000000006e-05,0.109,0.5750000000000001,95.345,audio_features,5Uve0jm1RgxKWzdSvncBDO,spotify:track:5Uve0jm1RgxKWzdSvncBDO,https://api.spotify.com/v1/tracks/5Uve0jm1RgxKWzdSvncBDO,https://api.spotify.com/v1/audio-analysis/5Uve0jm1RgxKWzdSvncBDO,626880,4
0.5720000000000001,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.323,95.799,audio_features,2VxeLyX666F8uXCJ0dZF8B,spotify:track:2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,215733,4
0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,audio_features,2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,190185,4
0.49,0.725,10,-3.304,1,0.0392,0.123,2.6800000000000004e-05,0.0983,0.335,123.28,audio_features,30FURVTCpbKyykjSEQzGkH,spotify:track:30FURVTCpbKyykjSEQzGkH,https://api.spotify.com/v1/tracks/30FURVTCpbKyykjSEQzGkH,https://api.spotify.com/v1/audio-analysis/30FURVTCpbKyykjSEQzGkH,240440,4
0.434,0.872,0,-2.974,1,0.0702,0.0473,1.83e-06,0.396,0.732,71.515,audio_features,1L5tZi0izXsi5Kk5OJf4W0,spotify:track:1L5tZi0izXsi5Kk5OJf4W0,https://api.spotify.com/v1/tracks/1L5tZi0izXsi5Kk5OJf4W0,https://api.spotify.com/v1/audio-analysis/1L5tZi0izXsi5Kk5OJf4W0,213760,4
0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.07010000000000001,0.734,103.383,audio_features,4zQuwW24dweWcaX0fEJkP2,spotify:track:4zQuwW24dweWcaX0fEJkP2,https://api.spotify.com/v1/tracks/4zQuwW24dweWcaX0fEJkP2,https://api.spotify.com/v1/audio-analysis/4zQuwW24dweWcaX0fEJkP2,256947,4
0.554,0.321,9,-8.251,1,0.028,0.893,0.0,0.09960000000000001,0.28800000000000003,135.047,audio_features,6QPKYGnAW9QozVz2dSWqRg,spotify:track:6QPKYGnAW9QozVz2dSWqRg,https://api.spotify.com/v1/tracks/6QPKYGnAW9QozVz2dSWqRg,https://api.spotify.com/v1/audio-analysis/6QPKYGnAW9QozVz2dSWqRg,285240,4
0.73,0.77,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,audio_features,1eq1wUnLVLg4pdEfx9kajC,spotify:track:1eq1wUnLVLg4pdEfx9kajC,https://api.spotify.com/v1/tracks/1eq1wUnLVLg4pdEfx9kajC,https://api.spotify.com/v1/audio-analysis/1eq1wUnLVLg4pdEfx9kajC,228093,4
0.795,0.856,0,-3.836,1,0.0334,0.26,0.000491,0.128,0.964,129.912,audio_features,69FtgMJrR2lfsBR97JSp4d,spotify:track:69FtgMJrR2lfsBR97JSp4d,https://api.spotify.com/v1/tracks/69FtgMJrR2lfsBR97JSp4d,https://api.spotify.com/v1/audio-analysis/69FtgMJrR2lfsBR97JSp4d,219920,4
0.762,0.403,11,-10.423,0,0.158,0.0396,0.011300000000000001,0.256,0.34600000000000003,80.476,audio_features,0tNuJpBgtE65diL6Q8Q7fI,spotify:track:0tNuJpBgtE65diL6Q8Q7fI,https://api.spotify.com/v1/tracks/0tNuJpBgtE65diL6Q8Q7fI,https://api.spotify.com/v1/audio-analysis/0tNuJpBgtE65diL6Q8Q7fI,226133,4
0.377,0.261,0,-15.708,1,0.041100000000000005,0.132,0.875,0.116,0.045700000000000005,117.994,audio_features,2d9KBVxb6bUfVCjjv1JAVe,spotify:track:2d9KBVxb6bUfVCjjv1JAVe,https://api.spotify.com/v1/tracks/2d9KBVxb6bUfVCjjv1JAVe,https://api.spotify.com/v1/audio-analysis/2d9KBVxb6bUfVCjjv1JAVe,181933,3
0.398,0.0434,7,-24.401,1,0.0753,0.984,0.777,0.14400000000000002,0.16,71.748,audio_features,0AyMy2Z75194hv82Ngd4mg,spotify:track:0AyMy2Z75194hv82Ngd4mg,https://api.spotify.com/v1/tracks/0AyMy2Z75194hv82Ngd4mg,https://api.spotify.com/v1/audio-analysis/0AyMy2Z75194hv82Ngd4mg,225000,3
0.5750000000000001,0.01,5,-25.248,0,0.0772,0.993,0.925,0.08220000000000001,0.115,101.333,audio_features,3WOKdXCIBMaGaCVfsQA6z9,spotify:track:3WOKdXCIBMaGaCVfsQA6z9,https://api.spotify.com/v1/tracks/3WOKdXCIBMaGaCVfsQA6z9,https://api.spotify.com/v1/audio-analysis/3WOKdXCIBMaGaCVfsQA6z9,217653,4
0.47300000000000003,0.635,10,-4.22,1,0.0264,0.012,0.8140000000000001,0.121,0.417,106.045,audio_features,4eaW8wWy9WXmrBnqnL39tA,spotify:track:4eaW8wWy9WXmrBnqnL39tA,https://api.spotify.com/v1/tracks/4eaW8wWy9WXmrBnqnL39tA,https://api.spotify.com/v1/audio-analysis/4eaW8wWy9WXmrBnqnL39tA,133629,4
0.74,0.615,9,-10.446,0,0.0867,0.218,0.0,0.0925,0.793,149.82,audio_features,5wtPpBBSSGYvEDUVaS6Y3v,spotify:track:5wtPpBBSSGYvEDUVaS6Y3v,https://api.spotify.com/v1/tracks/5wtPpBBSSGYvEDUVaS6Y3v,https://api.spotify.com/v1/audio-analysis/5wtPpBBSSGYvEDUVaS6Y3v,221780,4
0.684,0.484,1,-10.423,1,0.0422,0.984,0.050800000000000005,0.12,0.898,110.111,audio_features,7KdhlSmL14IinM9EGU3JJZ,spotify:track:7KdhlSmL14IinM9EGU3JJZ,https://api.spotify.com/v1/tracks/7KdhlSmL14IinM9EGU3JJZ,https://api.spotify.com/v1/audio-analysis/7KdhlSmL14IinM9EGU3JJZ,430253,4
0.682,0.919,0,-3.18,0,0.08750000000000001,0.256,0.0,0.442,0.535,95.982,audio_features,3Yh9lZcWyKrK9GjbhuS0hR,spotify:track:3Yh9lZcWyKrK9GjbhuS0hR,https://api.spotify.com/v1/tracks/3Yh9lZcWyKrK9GjbhuS0hR,https://api.spotify.com/v1/audio-analysis/3Yh9lZcWyKrK9GjbhuS0hR,159736,4
0.467,0.736,2,-8.612,1,0.131,0.8260000000000001,0.000155,0.168,0.77,161.653,audio_features,5UOzQpO62ljPFDqquxGDqT,spotify:track:5UOzQpO62ljPFDqquxGDqT,https://api.spotify.com/v1/tracks/5UOzQpO62ljPFDqquxGDqT,https://api.spotify.com/v1/audio-analysis/5UOzQpO62ljPFDqquxGDqT,221080,4
0.492,0.864,7,-5.881,1,0.0829,0.511,0.0,0.374,0.759,101.685,audio_features,7AdFxpPaZckmsSrQSjnmDq,spotify:track:7AdFxpPaZckmsSrQSjnmDq,https://api.spotify.com/v1/tracks/7AdFxpPaZckmsSrQSjnmDq,https://api.spotify.com/v1/audio-analysis/7AdFxpPaZckmsSrQSjnmDq,255747,4
0.581,0.793,9,-5.565,1,0.0346,0.633,0.0045000000000000005,0.121,0.961,127.535,audio_features,01pP91ung40K5GCLDYV6G2,spotify:track:01pP91ung40K5GCLDYV6G2,https://api.spotify.com/v1/tracks/01pP91ung40K5GCLDYV6G2,https://api.spotify.com/v1/audio-analysis/01pP91ung40K5GCLDYV6G2,203200,4
0.515,0.583,0,-8.182,0,0.0284,0.749,0.000294,0.123,0.41400000000000003,116.11,audio_features,0sCeNwt8xRCMR4NhKpMyBe,spotify:track:0sCeNwt8xRCMR4NhKpMyBe,https://api.spotify.com/v1/tracks/0sCeNwt8xRCMR4NhKpMyBe,https://api.spotify.com/v1/audio-analysis/0sCeNwt8xRCMR4NhKpMyBe,333947,4
0.507,0.379,5,-17.296,0,0.0771,0.846,0.296,0.117,0.724,123.792,audio_features,4wpZadyjV07oPn5RyHqkRl,spotify:track:4wpZadyjV07oPn5RyHqkRl,https://api.spotify.com/v1/tracks/4wpZadyjV07oPn5RyHqkRl,https://api.spotify.com/v1/audio-analysis/4wpZadyjV07oPn5RyHqkRl,319067,4
0.387,0.853,3,-4.941,0,0.233,0.796,0.0,0.405,0.722,99.461,audio_features,3BuObjNejBtEdSsJfwUO5Z,spotify:track:3BuObjNejBtEdSsJfwUO5Z,https://api.spotify.com/v1/tracks/3BuObjNejBtEdSsJfwUO5Z,https://api.spotify.com/v1/audio-analysis/3BuObjNejBtEdSsJfwUO5Z,239351,4
0.753,0.427,0,-11.112,1,0.038700000000000005,0.00787,0.0006500000000000001,0.058,0.295,119.18,audio_features,1CtAzw53AIXKjAemxy4b1j,spotify:track:1CtAzw53AIXKjAemxy4b1j,https://api.spotify.com/v1/tracks/1CtAzw53AIXKjAemxy4b1j,https://api.spotify.com/v1/audio-analysis/1CtAzw53AIXKjAemxy4b1j,255680,4
0.443,0.10400000000000001,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.497,audio_features,78MI7mu1LV1k4IA2HzKmHe,spotify:track:78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/tracks/78MI7mu1LV1k4IA2HzKmHe,https://api.spotify.com/v1/audio-analysis/78MI7mu1LV1k4IA2HzKmHe,185160,4
0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,audio_features,4smkJW6uzoHxGReZqqwHS5,spotify:track:4smkJW6uzoHxGReZqqwHS5,https://api.spotify.com/v1/tracks/4smkJW6uzoHxGReZqqwHS5,https://api.spotify.com/v1/audio-analysis/4smkJW6uzoHxGReZqqwHS5,211533,3
0.732,0.276,1,-12.828,1,0.0427,0.864,5.05e-06,0.096,0.668,139.821,audio_features,3ePsmfhb7hduvnDadoNNyi,spotify:track:3ePsmfhb7hduvnDadoNNyi,https://api.spotify.com/v1/tracks/3ePsmfhb7hduvnDadoNNyi,https://api.spotify.com/v1/audio-analysis/3ePsmfhb7hduvnDadoNNyi,218240,4
0.722,0.506,7,-8.743,0,0.049800000000000004,0.459,0.0,0.09860000000000001,0.721,88.987,audio_features,2LqTFkL0PTNPmxituDxkDj,spotify:track:2LqTFkL0PTNPmxituDxkDj,https://api.spotify.com/v1/tracks/2LqTFkL0PTNPmxituDxkDj,https://api.spotify.com/v1/audio-analysis/2LqTFkL0PTNPmxituDxkDj,288951,4
0.873,0.782,5,-3.8280000000000003,1,0.343,0.451,0.0,0.136,0.833,129.948,audio_features,0IvTKTST66tq30ZeFWeqfm,spotify:track:0IvTKTST66tq30ZeFWeqfm,https://api.spotify.com/v1/tracks/0IvTKTST66tq30ZeFWeqfm,https://api.spotify.com/v1/audio-analysis/0IvTKTST66tq30ZeFWeqfm,223147,4
0.636,0.835,6,-5.747,0,0.166,0.396,0.0,0.0589,0.869,136.946,audio_features,2Ji6pcpNIuRPSilgKHjnN6,spotify:track:2Ji6pcpNIuRPSilgKHjnN6,https://api.spotify.com/v1/tracks/2Ji6pcpNIuRPSilgKHjnN6,https://api.spotify.com/v1/audio-analysis/2Ji6pcpNIuRPSilgKHjnN6,232987,4
0.8250000000000001,0.449,1,-9.859,1,0.034800000000000005,0.5740000000000001,0.0034000000000000002,0.0726,0.738,117.399,audio_features,16fzReMJmcLlBccnZCTZNS,spotify:track:16fzReMJmcLlBccnZCTZNS,https://api.spotify.com/v1/tracks/16fzReMJmcLlBccnZCTZNS,https://api.spotify.com/v1/audio-analysis/16fzReMJmcLlBccnZCTZNS,251347,4
